time,step,loss
1509710597.5334208,1790,1.5455671548843384
1509710603.924968,1800,1.7225124835968018
1509710609.5264757,1810,1.9468239545822144
1509710612.7718961,1820,1.6665410995483398
1509710616.0298474,1830,1.7533987760543823
1509710619.291808,1840,1.504421949386597
1509710622.4997687,1850,1.7051243782043457
1509710625.7283485,1860,1.8617618083953853
1509710629.158615,1870,1.7203483581542969
1509710632.350628,1880,1.6360516548156738
1509710635.5836082,1890,1.6621921062469482
1509710638.8743887,1900,1.9213801622390747
1509710642.0836248,1910,1.4475486278533936
1509710645.3432662,1920,1.7847546339035034
1509710648.5838082,1930,1.6670533418655396
1509710651.9918456,1940,1.5551822185516355
1509710655.169805,1950,1.6268658638000488
1509710658.5602384,1960,1.6801493167877195
1509710661.7335165,1970,1.7024490833282468
1509710664.9535046,1980,1.8195230960845947
1509710668.1270568,1990,1.730355739593506
1509710671.3750286,2000,1.7526617050170898
1509710674.5578482,2010,1.7563734054565432
1509710677.7350838,2020,1.532803297042847
1509710680.9048488,2030,1.515169620513916
1509710684.0797846,2040,1.580381989479065
1509710687.3606088,2050,1.5114381313323977
1509710690.6764472,2060,1.809624075889588
1509710693.8922243,2070,1.7458950281143188
1509710697.1055787,2080,1.4279146194458008
1509710700.2904632,2090,1.6525874137878418
1509710703.6012762,2100,1.5995802879333496
1509710706.7939775,2110,1.553915023803711
1509710709.978949,2120,1.478960037231445
1509710713.1503732,2130,1.561371088027954
1509710716.3319516,2140,1.333195686340332
1509710719.7392972,2150,1.320499062538147
1509710722.919747,2160,1.4742162227630615
1509710726.0994055,2170,1.7160778045654297
1509710729.261933,2180,1.5023776292800903
1509710732.435322,2190,1.5555968284606934
1509710735.6989672,2200,1.4617910385131836
1509710738.8837194,2210,1.5893378257751465
1509710742.0760198,2220,1.4689507484436035
1509710745.252595,2230,1.3894438743591309
1509710748.596711,2240,1.532092571258545
1509710751.7687554,2250,1.4933481216430664
1509710754.9432335,2260,1.6143566370010376
1509710758.143992,2270,1.4498406648635864
1509710761.3216677,2280,1.5588574409484863
1509710764.5673506,2290,1.7117030620574951
1509710767.9129748,2300,1.4916164875030518
1509710771.357285,2310,1.5496149063110352
1509710774.641453,2320,1.4798021316528318
1509710778.0276,2330,1.6116005182266235
1509710781.2215474,2340,1.2808408737182615
1509710784.409208,2350,1.4973063468933103
1509710787.5799804,2360,1.4984456300735474
1509710790.7396472,2370,1.4014530181884766
1509710793.910204,2380,1.5039273500442505
1509710797.0827675,2390,1.4586343765258791
1509710800.3496811,2400,1.3780069351196291
1509710803.5200107,2410,1.2013283967971802
1509710806.7082882,2420,1.4677799940109253
1509710810.0884435,2430,1.5002212524414062
1509710813.2685866,2440,1.4070268869400024
1509710816.4650085,2450,1.3919240236282349
1509710819.6657176,2460,1.5564196109771729
1509710822.8370488,2470,1.4481415748596191
1509710826.0343885,2480,1.4565807580947876
1509710829.209358,2490,1.326710820198059
1509710832.5290384,2500,1.409139633178711
1509710835.7577915,2510,1.4049386978149414
1509710839.1946516,2520,1.4450173377990725
1509710842.3886476,2530,1.4696004390716553
1509710845.570057,2540,1.3951351642608645
1509710848.7524722,2550,1.4171915054321291
1509710851.9165087,2560,1.4959421157836914
1509710855.100717,2570,1.650026798248291
1509710858.281475,2580,1.2396763563156128
1509710861.4660337,2590,1.62335467338562
1509710864.7261155,2600,1.25673246383667
1509710868.1307988,2610,1.4293935298919678
1509710871.388133,2620,1.3747825622558594
1509710874.5761325,2630,1.2476816177368164
1509710877.7703347,2640,1.2683764696121216
1509710880.9366214,2650,1.6236836910247805
1509710884.1099505,2660,1.4483764171600342
1509710887.2882788,2670,1.4509886503219604
1509710890.4613526,2680,1.6395322084426882
1509710893.6363633,2690,1.3603532314300537
1509710896.9208102,2700,1.2638978958129885
1509710900.3235676,2710,1.314197301864624
1509710903.521716,2720,1.3871877193450928
1509710906.7187555,2730,1.4347602128982544
1509710910.9157367,2740,1.2471188306808472
1509710917.0312965,2750,1.3247308731079102
1509710922.4078605,2760,1.3653972148895264
1509710925.5788622,2770,1.1705082654953003
1509710928.9846492,2780,1.449228286743164
1509710932.1593287,2790,1.235502004623413
1509710935.4169436,2800,1.0807490348815918
1509710938.583245,2810,1.4603331089019775
1509710941.743403,2820,1.190470576286316
1509710944.909856,2830,1.2878501415252686
1509710948.085221,2840,1.4491024017333984
1509710951.2623086,2850,1.3063012361526491
1509710954.4439852,2860,1.361289620399475
1509710957.772552,2870,1.1951563358306885
1509710961.0175116,2880,1.2943284511566162
1509710964.233967,2890,1.4654383659362793
1509710967.4898238,2900,1.2728114128112793
1509710970.6669235,2910,1.347236156463623
1509710973.8433404,2920,1.284290075302124
1509710977.018325,2930,1.5034300088882446
1509710980.1859858,2940,1.4204480648040771
1509710983.3435912,2950,1.1778777837753296
1509710986.5186536,2960,1.2809858322143557
1509710989.9237955,2970,1.2985378503799438
1509710993.1074345,2980,1.1845593452453609
1509710996.2904472,2990,1.3481295108795166
1509710999.5186946,3000,1.3377885818481443
1509711002.678967,3010,1.1981717348098757
1509711005.8705814,3020,1.183366298675537
1509711009.0472212,3030,1.393221378326416
1509711012.2003784,3040,1.431654930114746
1509711015.3842645,3050,1.0630905628204346
1509711018.7343915,3060,1.3893263339996338
1509711021.9205782,3070,1.274756908416748
1509711025.1482766,3080,1.0952423810958862
1509711028.3277507,3090,1.1522855758666992
1509711031.6073892,3100,1.1249332427978516
1509711034.7995188,3110,1.1368576288223269
1509711037.9703054,3120,1.2355377674102783
1509711041.1453645,3130,1.3208740949630735
1509711044.345165,3140,1.158982276916504
1509711047.7346413,3150,1.2570054531097412
1509711050.956352,3160,1.2678847312927246
1509711054.4571862,3170,1.1486796140670776
1509711058.5976787,3180,1.085485577583313
1509711062.2538776,3190,1.6351349353790283
1509711065.7323573,3200,1.2465524673461914
1509711068.9876695,3210,1.0529974699020386
1509711072.3684616,3220,1.3258867263793943
1509711075.5752695,3230,1.379420280456543
1509711079.3322086,3240,1.360243558883667
1509711083.362227,3250,1.277989149093628
1509711086.7288904,3260,1.1757175922393799
1509711089.9581006,3270,1.1924264430999756
1509711093.2249904,3280,1.13521409034729
1509711096.521112,3290,1.267942190170288
1509711099.7872832,3300,1.1618611812591553
1509711103.0316482,3310,1.3036034107208252
1509711106.2799346,3320,1.302700757980347
1509711109.6101327,3330,1.1715717315673828
1509711112.820271,3340,1.1266369819641109
1509711116.085791,3350,1.1357345581054688
1509711119.298391,3360,1.2486679553985596
1509711122.4784813,3370,1.1739463806152344
1509711125.6627965,3380,1.1906518936157229
1509711128.8453484,3390,1.3081403970718384
1509711132.4088778,3400,1.1929423809051514
1509711135.8570216,3410,1.1644221544265747
1509711139.3470852,3420,1.2263345718383791
1509711142.6262634,3430,1.203826665878296
1509711146.1916199,3440,1.0418431758880615
1509711149.5927286,3450,1.1347312927246094
1509711153.2832654,3460,1.2530585527420044
1509711156.6197438,3470,1.5010278224945068
1509711160.4142232,3480,1.2043025493621826
1509711163.7856176,3490,1.0900026559829712
1509711167.0581815,3500,1.2182568311691284
1509711170.396726,3510,1.2094061374664309
1509711173.9091506,3520,1.0014679431915283
1509711177.1514206,3530,1.3206496238708496
1509711180.5849645,3540,1.2098486423492432
1509711183.7443604,3550,1.2486772537231443
1509711186.9186387,3560,1.3217397928237915
1509711190.1433694,3570,0.9645770788192748
1509711193.3167536,3580,1.1881357431411743
1509711196.4931805,3590,1.1773204803466797
1509711199.826879,3600,1.1788384914398191
1509711203.005344,3610,1.0282957553863523
1509711206.1695573,3620,1.0054197311401367
1509711209.3285143,3630,1.105299472808838
1509711212.4803092,3640,1.1312105655670166
1509711215.6475992,3650,1.1873795986175537
1509711218.8193636,3660,1.0008319616317751
1509711222.304541,3670,0.9326221346855164
1509711228.9484618,3680,1.1274324655532837
1509711235.3458054,3690,1.0190892219543457
1509711238.6551821,3700,1.066437602043152
1509711242.0805836,3710,1.1697278022766109
1509711245.3856902,3720,1.1216845512390137
1509711248.8476322,3730,0.9672056436538696
1509711252.6442854,3740,1.106600999832153
1509711256.0682664,3750,1.496589183807373
1509711259.6569526,3760,1.1519675254821775
1509711262.9726436,3770,1.0153943300247192
1509711266.4372072,3780,1.2308377027511597
1509711269.9174075,3790,0.9618712067604064
1509711273.5261087,3800,1.1089847087860107
1509711277.007031,3810,1.168057918548584
1509711280.4463522,3820,1.0581156015396118
1509711283.8146555,3830,1.088007926940918
1509711287.4514225,3840,0.9041590094566344
1509711290.993066,3850,1.120010256767273
1509711294.3840275,3860,1.119557499885559
1509711297.6961193,3870,1.216888427734375
1509711300.9420626,3880,1.1412322521209717
1509711304.1568668,3890,1.196183681488037
1509711307.3998756,3900,1.0537545680999756
1509711310.5665894,3910,1.1545807123184204
1509711313.7550025,3920,1.258415699005127
1509711316.945787,3930,1.0645033121109009
1509711320.3014429,3940,1.1124032735824585
1509711323.5261052,3950,1.3759753704071045
1509711326.7483974,3960,1.176246166229248
1509711329.9285862,3970,1.1121910810470579
1509711333.098591,3980,0.9732178449630736
1509711336.2664356,3990,1.1428594589233398
1509711339.4819381,4000,1.0690616369247437
1509711342.6259894,4010,0.9765050411224364
1509711345.8113394,4020,1.0583500862121582
1509711349.1002488,4030,1.0049338340759275
1509711352.270501,4040,1.142344355583191
1509711355.435205,4050,0.9982300996780396
1509711358.5890698,4060,1.1312110424041748
1509711361.7598586,4070,1.1987566947937012
1509711364.9872348,4080,1.0210835933685305
1509711368.150802,4090,1.0956425666809082
1509711371.4266415,4100,1.1895214319229126
1509711374.6078255,4110,0.96847403049469
1509711377.859891,4120,1.0082777738571167
1509711381.1200418,4130,1.0495674610137942
1509711384.312566,4140,1.174567461013794
1509711387.4810224,4150,1.1002463102340698
1509711390.6453438,4160,0.9053294658660888
1509711393.815659,4170,1.095325946807861
1509711396.9796562,4180,1.0191805362701416
1509711400.1782608,4190,1.0415513515472412
1509711403.4144387,4200,0.9317152500152588
1509711406.6010447,4210,1.112008810043335
1509711409.893687,4220,1.384408712387085
1509711413.0489945,4230,0.9951894283294678
1509711416.2284794,4240,0.907318115234375
1509711419.399586,4250,1.1512844562530518
1509711422.5608494,4260,0.9644293785095216
1509711425.7297773,4270,1.301615834236145
1509711428.9532025,4280,1.1239250898361206
1509711432.1232138,4290,1.1996948719024658
1509711435.3683546,4300,1.0873820781707764
1509711438.697903,4310,1.211331844329834
1509711441.8733025,4320,1.0111962556838991
1509711445.0492895,4330,0.9809446334838868
1509711448.2116938,4340,1.3141721487045288
1509711451.3817682,4350,1.0050299167633057
1509711454.5526502,4360,1.0501179695129397
1509711457.7161345,4370,1.0292532444000244
1509711460.9168267,4380,1.0536994934082031
1509711464.0940733,4390,1.2136290073394775
1509711467.395712,4400,1.0772024393081665
1509711470.7763052,4410,1.3289910554885864
1509711474.237448,4420,1.1370830535888672
1509711477.5694973,4430,1.0524430274963381
1509711480.9518838,4440,1.0333093404769895
1509711484.568642,4450,1.0649831295013428
1509711487.9095845,4460,1.0646740198135376
1509711491.2636242,4470,1.1857084035873413
1509711494.8479352,4480,0.9299411177635192
1509711498.526076,4490,0.8600487112998962
1509711501.8613787,4500,1.0601099729537964
1509711505.1023867,4510,1.1098886728286743
1509711508.5178876,4520,1.2115092277526855
1509711511.938193,4530,0.9441298246383668
1509711515.294122,4540,0.9946435689926147
1509711518.8230975,4550,1.172451734542847
1509711522.1790578,4560,0.9978593587875366
1509711525.4290555,4570,1.1775244474411009
1509711528.9633732,4580,1.0229432582855225
1509711532.2559779,4590,0.969721794128418
1509711535.7721589,4600,1.0929973125457764
1509711542.0842884,4610,0.9671553373336792
1509711548.2333407,4620,1.1840866804122925
1509711551.4553359,4630,0.9296980500221252
1509711554.735347,4640,1.095518946647644
1509711558.0278327,4650,1.0628440380096436
1509711561.2500749,4660,1.0216176509857178
1509711564.4708178,4670,0.9396562576293944
1509711567.6755135,4680,1.054890513420105
1509711570.892102,4690,1.130259394645691
1509711574.2186725,4700,0.9717474579811096
1509711577.4655766,4710,0.9239070415496826
1509711580.7724106,4720,0.9391391277313232
1509711584.2018433,4730,1.0355687141418457
1509711587.5514667,4740,0.9390226006507874
1509711590.8030062,4750,1.0312044620513916
1509711594.0806527,4760,1.2784669399261477
1509711597.2525074,4770,1.117188572883606
1509711600.423726,4780,0.9575083255767822
1509711603.6356034,4790,0.90302836894989
1509711606.9071386,4800,1.0253719091415403
1509711610.1344388,4810,1.130647897720337
1509711613.2900698,4820,0.9924818873405457
1509711616.4626524,4830,1.0566470623016355
1509711619.7239742,4840,0.93049955368042
1509711622.9259279,4850,0.9548637866973876
1509711626.1175704,4860,0.9181898832321168
1509711629.3757346,4870,1.1157053709030151
1509711632.5338688,4880,0.9022696018218994
1509711635.7163894,4890,1.1979570388793943
1509711638.952618,4900,0.8952568769454956
1509711642.117359,4910,1.0791840553283691
1509711645.2954812,4920,1.0745728015899658
1509711648.53583,4930,1.0329785346984863
1509711651.7473981,4940,0.9394330978393556
1509711654.925078,4950,1.1865785121917725
1509711658.1002178,4960,0.980709671974182
1509711661.3322387,4970,1.1991782188415527
1509711664.56763,4980,0.9714198708534241
1509711667.7732332,4990,1.0787278413772583
1509711671.1860425,5000,1.018601655960083
1509711674.4388394,5010,1.0128258466720579
1509711677.6983109,5020,0.9235609769821168
1509711680.9511724,5030,0.9615797400474548
1509711684.1295047,5040,0.9478302001953124
1509711687.2851992,5050,0.858676552772522
1509711690.4425359,5060,0.9670752882957458
1509711693.6585054,5070,0.9151327610015868
1509711696.912271,5080,0.9501639008522034
1509711700.3264894,5090,0.930966019630432
1509711704.2671027,5100,1.0535590648651123
1509711708.1937528,5110,0.9019141197204592
1509711711.7238915,5120,0.8914922475814819
1509711715.2369888,5130,0.9838038682937622
1509711718.820147,5140,0.9432897567749025
1509711722.351976,5150,0.970998466014862
1509711726.088292,5160,0.9070529937744141
1509711729.761271,5170,1.0399761199951172
1509711733.1481664,5180,1.1197558641433716
1509711736.8434794,5190,0.9852948188781738
1509711740.5765278,5200,0.9780408143997192
1509711743.766549,5210,1.158650517463684
1509711747.0525773,5220,0.9928638935089112
1509711750.4121475,5230,0.9120451807975768
1509711753.740667,5240,1.0039082765579224
1509711757.0918405,5250,1.0248481035232544
1509711760.2713506,5260,0.8217007517814636
1509711763.7567358,5270,1.1063557863235474
1509711767.0151384,5280,1.366246223449707
1509711770.7040298,5290,1.0667765140533447
1509711774.2634554,5300,1.0687460899353027
1509711777.46176,5310,0.9725581407546996
1509711781.0249734,5320,0.9089314937591552
1509711784.768115,5330,1.2185118198394775
1509711789.0912845,5340,0.965590476989746
1509711792.3312595,5350,0.97738516330719
1509711795.5945914,5360,1.0032222270965576
1509711799.3208995,5370,0.9802627563476562
1509711802.5034935,5380,0.948890209197998
1509711805.7606893,5390,1.089666485786438
1509711808.986467,5400,1.0260854959487915
1509711812.1466591,5410,0.9732646942138672
1509711815.3059278,5420,0.9443244934082032
1509711818.4581823,5430,1.2527400255203247
1509711821.619882,5440,0.9348734617233276
1509711824.7808695,5450,0.9547843933105468
1509711828.160166,5460,1.1320065259933472
1509711831.343242,5470,1.0835696458816528
1509711834.51664,5480,1.0576603412628174
1509711837.6870027,5490,0.856134831905365
1509711840.910424,5500,1.0643556118011477
1509711844.0652573,5510,0.8335744142532349
1509711847.2138119,5520,0.8196778297424316
1509711852.3475006,5530,0.9486324191093444
1509711858.7393064,5540,1.0994340181350708
1509711863.0301805,5550,1.0788712501525881
1509711866.208529,5560,1.2217576503753662
1509711869.3865664,5570,1.0558360815048218
1509711872.5634735,5580,1.1194164752960205
1509711875.7424984,5590,0.8800696134567261
1509711878.9634118,5600,1.025327444076538
1509711882.118735,5610,1.2103852033615112
1509711885.2753663,5620,1.1402812004089355
1509711888.659099,5630,0.9634440541267396
1509711891.8051393,5640,0.9614790081977844
1509711894.9634411,5650,1.0106984376907349
1509711898.1169045,5660,0.93357515335083
1509711901.2663245,5670,1.0571376085281372
1509711904.45691,5680,1.0441480875015259
1509711907.6243286,5690,0.827533483505249
1509711910.8419652,5700,1.055088996887207
1509711914.0180411,5710,1.121617317199707
1509711917.1588378,5720,1.0201234817504885
1509711920.5262187,5730,0.9953133463859558
1509711923.6819522,5740,0.8938595652580261
1509711926.850368,5750,0.8481547832489014
1509711930.0577662,5760,1.0089654922485352
1509711933.2038784,5770,0.9880489110946656
1509711936.5949152,5780,0.931893229484558
1509711939.7573965,5790,1.0794224739074707
1509711942.9763258,5800,0.9661239385604858
1509711946.147678,5810,1.2528865337371826
1509711949.5744991,5820,1.005036234855652
1509711952.729308,5830,1.156055569648743
1509711955.8973765,5840,0.8477776646614075
1509711959.055756,5850,0.8594116568565369
1509711962.2080452,5860,0.7892416715621948
1509711965.3613145,5870,0.9716309309005736
1509711968.5276394,5880,0.8244184255599976
1509711971.6796892,5890,0.952587366104126
1509711974.9350922,5900,0.9747587442398072
1509711978.2764018,5910,1.0317347049713137
1509711981.4353256,5920,0.9790814518928528
1509711984.5975394,5930,0.9679030776023864
1509711987.7517169,5940,0.9760591983795166
1509711990.9170465,5950,1.0768539905548096
1509711994.1448846,5960,0.9555738568305968
1509711997.3099911,5970,1.035378098487854
1509712000.4716578,5980,0.9957841634750366
1509712003.6472876,5990,1.1254782676696775
1509712006.873244,6000,0.8358323574066162
1509712010.2599144,6010,0.9740524291992188
1509712013.4156704,6020,1.057920217514038
1509712016.5779438,6030,0.9335198402404784
1509712019.7324655,6040,1.0066092014312744
1509712022.882269,6050,1.1728458404541016
1509712026.0405178,6060,0.94622403383255
1509712029.1987948,6070,0.9839897751808168
1509712032.3409464,6080,0.7944725751876831
1509712035.516708,6090,1.0092175006866455
1509712038.9368882,6100,0.8603678345680237
1509712042.1022384,6110,0.9250466227531432
1509712045.2595205,6120,0.7842197418212891
1509712048.4084878,6130,0.9170979261398317
1509712051.5542202,6140,1.0818248987197876
1509712054.7060232,6150,0.9025478959083556
1509712057.8601234,6160,1.0425963401794434
1509712061.07509,6170,0.9933780431747437
1509712064.2588508,6180,1.002569317817688
1509712067.5990074,6190,0.9037814140319824
1509712070.941608,6200,0.9123613834381104
1509712074.1086032,6210,1.0333211421966553
1509712077.263975,6220,0.8747042417526245
1509712080.4305587,6230,1.0307550430297852
1509712083.5920653,6240,0.9393919706344604
1509712086.7496715,6250,1.008888840675354
1509712089.9172287,6260,0.8192993402481079
1509712093.0741262,6270,1.11867094039917
1509712096.3152034,6280,0.9307281970977784
1509712099.748015,6290,0.9237604141235352
1509712102.9899347,6300,0.9271982312202454
1509712106.1681008,6310,1.0282986164093018
1509712109.3403447,6320,0.9090326428413392
1509712112.4946196,6330,1.1447045803070068
1509712115.6671565,6340,1.0317227840423584
1509712118.8125393,6350,0.8664616346359253
1509712121.965749,6360,0.8820745944976807
1509712125.1287794,6370,0.9764149188995358
1509712128.5112662,6380,0.8382525444030762
1509712131.6864552,6390,1.191839337348938
1509712134.9170964,6400,1.07766854763031
1509712138.0754163,6410,1.0599198341369631
1509712141.2378645,6420,1.0197215080261228
1509712144.4009788,6430,1.0343685150146484
1509712147.5542474,6440,1.0044875144958496
1509712150.7040427,6450,1.171270489692688
1509712153.8679247,6460,0.8930269479751587
1509712157.0198483,6470,0.9341065883636476
1509712160.4418347,6480,0.7840089797973633
1509712165.7646894,6490,0.8748258352279663
1509712171.90512,6500,0.9698704481124878
1509712176.1702266,6510,0.903053104877472
1509712179.3271253,6520,0.7446714639663696
1509712182.4834752,6530,0.7842246294021606
1509712185.7238214,6540,0.8117592334747314
1509712189.2438169,6550,0.8755685687065125
1509712192.404472,6560,0.969054639339447
1509712195.5699437,6570,0.7438424825668335
1509712198.7246394,6580,1.084052801132202
1509712202.0539553,6590,1.125765085220337
1509712205.280534,6600,0.9031108617782592
1509712208.4423985,6610,0.8836828470230103
1509712211.5919034,6620,0.9288100004196168
1509712214.7473958,6630,0.8848264217376709
1509712218.0849586,6640,0.93391615152359
1509712221.244761,6650,0.9035138487815856
1509712224.462042,6660,0.7982127070426941
1509712227.6136925,6670,0.9722095727920532
1509712230.7764804,6680,0.9697762727737428
1509712233.9460425,6690,0.8964074850082397
1509712237.1550214,6700,0.8794671297073364
1509712240.3048632,6710,0.753907322883606
1509712243.450909,6720,0.9601589441299438
1509712246.6088052,6730,0.9216575622558594
1509712249.9984248,6740,0.7031794190406799
1509712253.1596096,6750,0.8042993545532227
1509712256.3178482,6760,0.7472585439682007
1509712259.4673445,6770,0.9735347032546996
1509712262.6137242,6780,1.0067455768585205
1509712265.7706456,6790,0.7437055706977844
1509712268.9925466,6800,0.9763491153717041
1509712272.1467733,6810,0.9227030277252196
1509712275.3962154,6820,0.9716895818710328
1509712278.7590218,6830,0.9427264928817748
1509712282.2355366,6840,0.8233973383903503
1509712285.9558337,6850,0.8353954553604126
